Id,Year,Age dimension,Codes for death causes,Deaths Rounded off,Number of child Deaths,Date,TimeDimensionBegin,TimeDimensionEnd,Country,Sex,Child age,Causes of death
993985,2011,AGEGROUP_DAYS0-27,CHILDCAUSE_CH11,8798.6,8798.63141,2023-11-20T10:20:19Z,01-01-11,31-12-11,Uganda,Both sexes,0-27 days,Birth asphyxia and birth trauma
995887,2021,AGEGROUP_YEARS0-4,CHILDCAUSE_CH17,6564.0,6563.55987,2024-03-25T14:04:48Z,01-01-21,31-12-21,Ethiopia,Both sexes,0-4 years of age,Injuries
998050,2006,AGEGROUP_DAYS0-27,CHILDCAUSE_CH19,2319.0,2318.95299,2023-11-20T10:17:01Z,01-01-06,31-12-06,Somalia,Both sexes,0-27 days,Other Group 1 and Other noncommunicable (neonatal and under-5 only)
998377,2003,AGEGROUP_YEARS0-4,CHILDCAUSE_CH9,3878.738532110092,20070.87672,2024-03-25T14:04:48Z,01-01-03,31-12-03,Uganda,Both sexes,0-4 years of age,Acute lower respiratory infections
1001163,2016,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH2,1355.2,1355.22949,2023-11-20T10:15:15Z,01-01-16,31-12-16,Kenya,Both sexes,1-59 months,HIV/AIDS
1002838,2020,AGEGROUP_YEARS0-4,CHILDCAUSE_CH7,53.0,53.40911,2024-03-25T14:04:48Z,01-01-20,31-12-20,Eritrea,Both sexes,0-4 years of age,Meningitis/encephalitis
1005550,2012,AGEGROUP_DAYS0-27,CHILDCAUSE_CH11,4386.6,4386.61898,2023-11-20T10:18:51Z,01-01-12,31-12-12,South Sudan,Both sexes,0-27 days,Birth asphyxia and birth trauma
1005770,2006,AGEGROUP_DAYS0-27,CHILDCAUSE_CH8,0.0,0.0,2023-11-20T09:25:52Z,01-01-06,31-12-06,Eritrea,Both sexes,0-27 days,Malaria
1006479,2000,AGEGROUP_DAYS0-27,CHILDCAUSE_CH8,0.0,0.0,2023-11-20T09:25:11Z,01-01-00,31-12-00,Djibouti,Both sexes,0-27 days,Malaria
1006736,2020,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH3,1743.0,1743.03719,2023-11-20T10:16:08Z,01-01-20,31-12-20,Burundi,Both sexes,1-59 months,Diarrhoeal diseases
1006956,2011,AGEGROUP_YEARS0-4,CHILDCAUSE_CH16,405.0584415584416,405.0943937337662,2024-03-25T14:04:48Z,01-01-11,31-12-11,Eritrea,Both sexes,0-4 years of age,Other noncommunicable diseases (postneonatal only)
1006957,2018,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH2,1621.6,1621.61304,2023-11-20T10:15:53Z,01-01-18,31-12-18,Ethiopia,Both sexes,1-59 months,HIV/AIDS
1007788,2016,AGEGROUP_YEARS0-4,CHILDCAUSE_CH16,2894.753289473684,2993.2582098701305,2024-03-25T14:04:48Z,01-01-16,31-12-16,South Sudan,Both sexes,0-4 years of age,Other noncommunicable diseases (postneonatal only)
1009117,2014,AGEGROUP_DAYS0-27,CHILDCAUSE_CH6,0.0,0.0,2023-11-20T09:29:48Z,01-01-14,31-12-14,Kenya,Both sexes,0-27 days,Measles
1009563,2018,AGEGROUP_DAYS0-27,CHILDCAUSE_CH6,0.0,0.0,2023-11-20T09:25:52Z,01-01-18,31-12-18,Eritrea,Both sexes,0-27 days,Measles
1009699,2009,AGEGROUP_DAYS0-27,CHILDCAUSE_CH12,180.5,180.53542,2023-11-20T10:05:50Z,01-01-09,31-12-09,Eritrea,Both sexes,0-27 days,Sepsis and other infectious conditions of the newborn
1012075,2010,AGEGROUP_DAYS0-27,CHILDCAUSE_CH11,6528.3,6528.29463,2023-11-20T10:19:42Z,01-01-10,31-12-10,Somalia,Both sexes,0-27 days,Birth asphyxia and birth trauma
1012224,2012,AGEGROUP_DAYS0-27,CHILDCAUSE_CH9,2272.8,2272.83241,2023-11-20T10:16:57Z,01-01-12,31-12-12,South Sudan,Both sexes,0-27 days,Acute lower respiratory infections
1012788,2011,AGEGROUP_YEARS0-4,CHILDCAUSE_CH7,198.0,198.06924,2024-03-25T14:04:48Z,01-01-11,31-12-11,Rwanda,Both sexes,0-4 years of age,Meningitis/encephalitis
1017274,2011,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH12,0.0,0.0,2023-11-20T09:26:15Z,01-01-11,31-12-11,Ethiopia,Both sexes,1-59 months,Sepsis and other infectious conditions of the newborn
1017901,2015,AGEGROUP_DAYS0-27,CHILDCAUSE_CH9,833.1,833.10778,2023-11-20T10:13:25Z,01-01-15,31-12-15,Burundi,Both sexes,0-27 days,Acute lower respiratory infections
1017920,2000,AGEGROUP_DAYS0-27,CHILDCAUSE_CH15,446.6,446.55549,2023-11-20T10:10:45Z,01-01-00,31-12-00,South Sudan,Both sexes,0-27 days,Congenital anomalies
1018491,2016,AGEGROUP_YEARS0-4,CHILDCAUSE_CH8,3067.0,3066.81558,2024-03-25T14:04:48Z,01-01-16,31-12-16,Burundi,Both sexes,0-4 years of age,Malaria
1019746,2007,AGEGROUP_YEARS0-4,CHILDCAUSE_CH17,4041.0,4040.9713,2024-03-25T14:04:48Z,01-01-07,31-12-07,Uganda,Both sexes,0-4 years of age,Injuries
1020379,2012,AGEGROUP_DAYS0-27,CHILDCAUSE_CH19,1705.0,1705.04681,2023-11-20T10:16:03Z,01-01-12,31-12-12,South Sudan,Both sexes,0-27 days,Other Group 1 and Other noncommunicable (neonatal and under-5 only)
1022918,2003,AGEGROUP_YEARS0-4,CHILDCAUSE_CH15,2529.0,2528.65035,2024-03-25T14:04:48Z,01-01-03,31-12-03,Uganda,Both sexes,0-4 years of age,Congenital anomalies
1028985,2012,AGEGROUP_DAYS0-27,CHILDCAUSE_CH15,2356.7,2356.65129,2023-11-20T10:17:04Z,01-01-12,31-12-12,Uganda,Both sexes,0-27 days,Congenital anomalies
1032110,2016,AGEGROUP_DAYS0-27,CHILDCAUSE_CH15,618.1,618.05214,2023-11-20T10:12:07Z,01-01-16,31-12-16,South Sudan,Both sexes,0-27 days,Congenital anomalies
1033258,2001,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH3,56902.0,56902.04127,2023-11-20T10:22:04Z,01-01-01,31-12-01,Ethiopia,Both sexes,1-59 months,Diarrhoeal diseases
1033347,2015,AGEGROUP_YEARS0-4,CHILDCAUSE_CH17,1212.0,1211.97075,2024-03-25T14:04:48Z,01-01-15,31-12-15,Rwanda,Both sexes,0-4 years of age,Injuries
1033981,2003,AGEGROUP_DAYS0-27,CHILDCAUSE_CH7,396.1,396.06082,2023-11-20T10:10:14Z,01-01-03,31-12-03,Uganda,Both sexes,0-27 days,Meningitis/encephalitis
1034313,2008,AGEGROUP_YEARS0-4,CHILDCAUSE_CH8,2982.0,2981.78766,2024-03-25T14:04:48Z,01-01-08,31-12-08,Burundi,Both sexes,0-4 years of age,Malaria
1038433,2015,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH12,0.0,0.0,2023-11-20T09:29:49Z,01-01-15,31-12-15,Kenya,Both sexes,1-59 months,Sepsis and other infectious conditions of the newborn
1041290,2019,AGEGROUP_DAYS0-27,CHILDCAUSE_CH9,149.9,149.92595,2023-11-20T10:04:50Z,01-01-19,31-12-19,Eritrea,Both sexes,0-27 days,Acute lower respiratory infections
1041763,2002,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH17,974.4,974.35779,2023-11-20T10:14:05Z,01-01-02,31-12-02,Somalia,Both sexes,1-59 months,Injuries
1042987,2019,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH18,1196.6,1196.59563,2023-11-20T10:14:48Z,01-01-19,31-12-19,Somalia,Both sexes,1-59 months,Tuberculosis
1047080,2008,AGEGROUP_YEARS0-4,CHILDCAUSE_CH3,4910.0,4909.52961,2024-03-25T14:04:48Z,01-01-08,31-12-08,South Sudan,Both sexes,0-4 years of age,Diarrhoeal diseases
1048729,2001,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH10,216.2,216.16007,2023-11-20T10:07:25Z,01-01-01,31-12-01,Somalia,Both sexes,1-59 months,Prematurity
1051734,2016,AGEGROUP_YEARS0-4,CHILDCAUSE_CH7,332.0,332.35572,2024-03-25T14:04:48Z,01-01-16,31-12-16,Burundi,Both sexes,0-4 years of age,Meningitis/encephalitis
1054302,2002,AGEGROUP_DAYS0-27,CHILDCAUSE_CH17,3.6,3.6467,2023-11-20T09:48:03Z,01-01-02,31-12-02,Djibouti,Both sexes,0-27 days,Injuries
1054835,2011,AGEGROUP_YEARS0-4,CHILDCAUSE_CH5,101.0,100.52045,2024-03-25T14:04:48Z,01-01-11,31-12-11,Uganda,Both sexes,0-4 years of age,Tetanus
1056501,2017,AGEGROUP_DAYS0-27,CHILDCAUSE_CH18,0.0,0.0,2023-11-20T09:25:52Z,01-01-17,31-12-17,Eritrea,Both sexes,0-27 days,Tuberculosis
1057755,2005,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH18,1251.1,1251.1424,2023-11-20T10:14:58Z,01-01-05,31-12-05,Uganda,Both sexes,1-59 months,Tuberculosis
1058961,2013,AGEGROUP_DAYS0-27,CHILDCAUSE_CH15,628.9,628.91072,2023-11-20T10:12:11Z,01-01-13,31-12-13,Rwanda,Both sexes,0-27 days,Congenital anomalies
1059139,2019,AGEGROUP_DAYS0-27,CHILDCAUSE_CH10,3247.9,3247.8637,2023-11-20T10:18:06Z,01-01-19,31-12-19,Rwanda,Both sexes,0-27 days,Prematurity
1061365,2002,AGEGROUP_YEARS0-4,CHILDCAUSE_CH9,9984.0,9983.90063,2024-03-25T14:04:48Z,01-01-02,31-12-02,South Sudan,Both sexes,0-4 years of age,Acute lower respiratory infections
1063709,2006,AGEGROUP_YEARS0-4,CHILDCAUSE_CH13,3878.738532110092,7716.570380779221,2024-03-25T14:04:48Z,01-01-06,31-12-06,Uganda,Both sexes,0-4 years of age,Other Group 1 (postneonatal only)
1066049,2021,AGEGROUP_YEARS0-4,CHILDCAUSE_CH18,1297.0,1297.15749,2024-03-25T14:04:48Z,01-01-21,31-12-21,Ethiopia,Both sexes,0-4 years of age,Tuberculosis
1066141,2019,AGEGROUP_YEARS0-4,CHILDCAUSE_CH7,54.0,53.85522,2024-03-25T14:04:48Z,01-01-19,31-12-19,Eritrea,Both sexes,0-4 years of age,Meningitis/encephalitis
1068178,2002,AGEGROUP_DAYS0-27,CHILDCAUSE_CH17,541.0,540.99791,2023-11-20T10:11:36Z,01-01-02,31-12-02,Ethiopia,Both sexes,0-27 days,Injuries
1069208,2010,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH9,9244.0,9244.00669,2023-11-20T10:20:25Z,01-01-10,31-12-10,Kenya,Both sexes,1-59 months,Acute lower respiratory infections
1070421,2013,AGEGROUP_DAYS0-27,CHILDCAUSE_CH7,15.3,15.33013,2023-11-20T09:54:09Z,01-01-13,31-12-13,Eritrea,Both sexes,0-27 days,Meningitis/encephalitis
1071556,2019,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH16,499.8,499.82335,2023-11-20T10:11:15Z,01-01-19,31-12-19,Rwanda,Both sexes,1-59 months,Other noncommunicable diseases (postneonatal only)
1072874,2020,AGEGROUP_YEARS0-4,CHILDCAUSE_CH12,354.0,354.1504,2024-03-25T14:04:48Z,01-01-20,31-12-20,Rwanda,Both sexes,0-4 years of age,Sepsis and other infectious conditions of the newborn
1073218,2018,AGEGROUP_DAYS0-27,CHILDCAUSE_CH11,7965.2,7965.22329,2023-11-20T10:20:08Z,01-01-18,31-12-18,Uganda,Both sexes,0-27 days,Birth asphyxia and birth trauma
1078142,2008,AGEGROUP_YEARS0-4,CHILDCAUSE_CH3,4799.012738853503,36671.46647,2024-03-25T14:04:48Z,01-01-08,31-12-08,Ethiopia,Both sexes,0-4 years of age,Diarrhoeal diseases
1078447,2011,AGEGROUP_YEARS0-4,CHILDCAUSE_CH3,596.0,596.49647,2024-03-25T14:04:48Z,01-01-11,31-12-11,Eritrea,Both sexes,0-4 years of age,Diarrhoeal diseases
1081207,2004,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH10,402.7,402.70619,2023-11-20T10:10:19Z,01-01-04,31-12-04,Uganda,Both sexes,1-59 months,Prematurity
1081595,2018,AGEGROUP_DAYS0-27,CHILDCAUSE_CH11,6782.3,6782.31914,2023-11-20T10:19:47Z,01-01-18,31-12-18,Somalia,Both sexes,0-27 days,Birth asphyxia and birth trauma
1082161,2018,AGEGROUP_YEARS0-4,CHILDCAUSE_CH11,2526.0,2525.88137,2024-03-25T14:04:48Z,01-01-18,31-12-18,Burundi,Both sexes,0-4 years of age,Birth asphyxia and birth trauma
1082250,2005,AGEGROUP_DAYS0-27,CHILDCAUSE_CH6,0.0,0.0,2023-11-20T09:25:52Z,01-01-05,31-12-05,Eritrea,Both sexes,0-27 days,Measles
1083683,2019,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH5,0.0,0.0,2023-11-20T09:35:51Z,01-01-19,31-12-19,Rwanda,Both sexes,1-59 months,Tetanus
1084324,2006,AGEGROUP_DAYS0-27,CHILDCAUSE_CH5,6.2,6.1556,2023-11-20T09:49:50Z,01-01-06,31-12-06,Eritrea,Both sexes,0-27 days,Tetanus
1086761,2014,AGEGROUP_DAYS0-27,CHILDCAUSE_CH10,3132.9,3132.85895,2023-11-20T10:17:59Z,01-01-14,31-12-14,Rwanda,Both sexes,0-27 days,Prematurity
1086788,2018,AGEGROUP_YEARS0-4,CHILDCAUSE_CH13,2352.1143790849674,2404.900825714286,2024-03-25T14:04:48Z,01-01-18,31-12-18,Burundi,Both sexes,0-4 years of age,Other Group 1 (postneonatal only)
1086820,2019,AGEGROUP_DAYS0-27,CHILDCAUSE_CH12,1803.0,1803.04476,2023-11-20T10:16:15Z,01-01-19,31-12-19,Uganda,Both sexes,0-27 days,Sepsis and other infectious conditions of the newborn
1086913,2012,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH2,570.4,570.39374,2023-11-20T10:11:49Z,01-01-12,31-12-12,Burundi,Both sexes,1-59 months,HIV/AIDS
1088946,2005,AGEGROUP_DAYS0-27,CHILDCAUSE_CH11,35382.8,35382.78066,2023-11-20T10:21:46Z,01-01-05,31-12-05,Ethiopia,Both sexes,0-27 days,Birth asphyxia and birth trauma
1089158,2017,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH18,47.5,47.46059,2023-11-20T09:59:08Z,01-01-17,31-12-17,Eritrea,Both sexes,1-59 months,Tuberculosis
1089895,2018,AGEGROUP_YEARS0-4,CHILDCAUSE_CH11,3323.0,3322.87434,2024-03-25T14:04:48Z,01-01-18,31-12-18,South Sudan,Both sexes,0-4 years of age,Birth asphyxia and birth trauma
1089975,2004,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH13,4117.6,4117.6054,2023-11-20T10:18:44Z,01-01-04,31-12-04,South Sudan,Both sexes,1-59 months,Other Group 1 (postneonatal only)
1091115,2017,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH2,62.9,62.87523,2023-11-20T10:00:30Z,01-01-17,31-12-17,Somalia,Both sexes,1-59 months,HIV/AIDS
1092994,2021,AGEGROUP_YEARS0-4,CHILDCAUSE_CH11,192.0,192.34844,2024-03-25T14:04:48Z,01-01-21,31-12-21,Djibouti,Both sexes,0-4 years of age,Birth asphyxia and birth trauma
1093823,2001,AGEGROUP_DAYS0-27,CHILDCAUSE_CH5,9.2,9.19059,2023-11-20T09:51:40Z,01-01-01,31-12-01,Eritrea,Both sexes,0-27 days,Tetanus
1095206,2002,AGEGROUP_YEARS0-4,CHILDCAUSE_CH13,3878.738532110092,7716.570380779221,2024-03-25T14:04:48Z,01-01-02,31-12-02,Uganda,Both sexes,0-4 years of age,Other Group 1 (postneonatal only)
1095425,2005,AGEGROUP_YEARS0-4,CHILDCAUSE_CH19,5980.0,5980.39246,2024-03-25T14:04:48Z,01-01-05,31-12-05,South Sudan,Both sexes,0-4 years of age,Other Group 1 and Other noncommunicable (neonatal and under-5 only)
1095643,2006,AGEGROUP_YEARS0-4,CHILDCAUSE_CH16,2352.1143790849674,2404.900825714286,2024-03-25T14:04:48Z,01-01-06,31-12-06,Burundi,Both sexes,0-4 years of age,Other noncommunicable diseases (postneonatal only)
1095983,2005,AGEGROUP_YEARS0-4,CHILDCAUSE_CH9,404.0,403.75623,2024-03-25T14:04:48Z,01-01-05,31-12-05,Djibouti,Both sexes,0-4 years of age,Acute lower respiratory infections
1096795,2003,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH3,12794.6,12794.641,2023-11-20T10:20:53Z,01-01-03,31-12-03,Somalia,Both sexes,1-59 months,Diarrhoeal diseases
1101586,2005,AGEGROUP_DAYS0-27,CHILDCAUSE_CH9,81.0,80.97207,2023-11-20T10:01:49Z,01-01-05,31-12-05,Djibouti,Both sexes,0-27 days,Acute lower respiratory infections
1101770,2012,AGEGROUP_YEARS0-4,CHILDCAUSE_CH2,1112.0,1111.77432,2024-03-25T14:04:48Z,01-01-12,31-12-12,South Sudan,Both sexes,0-4 years of age,HIV/AIDS
1102364,2004,AGEGROUP_DAYS0-27,CHILDCAUSE_CH6,0.0,0.0,2023-11-20T09:25:52Z,01-01-04,31-12-04,Eritrea,Both sexes,0-27 days,Measles
1103305,2013,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH9,24331.9,24331.94675,2023-11-20T10:21:31Z,01-01-13,31-12-13,Ethiopia,Both sexes,1-59 months,Acute lower respiratory infections
1103683,2012,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH15,201.3,201.29284,2023-11-20T10:06:53Z,01-01-12,31-12-12,Eritrea,Both sexes,1-59 months,Congenital anomalies
1103884,2002,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH17,232.4,232.35962,2023-11-20T10:07:44Z,01-01-02,31-12-02,Eritrea,Both sexes,1-59 months,Injuries
1104816,2004,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH13,900.3,900.26249,2023-11-20T10:13:46Z,01-01-04,31-12-04,Eritrea,Both sexes,1-59 months,Other Group 1 (postneonatal only)
1105723,2003,AGEGROUP_YEARS0-4,CHILDCAUSE_CH3,3534.225,13509.8212,2024-03-25T14:04:48Z,01-01-03,31-12-03,Kenya,Both sexes,0-4 years of age,Diarrhoeal diseases
1106224,2006,AGEGROUP_DAYS0-27,CHILDCAUSE_CH2,156.6,156.55319,2023-11-20T10:05:03Z,01-01-06,31-12-06,Ethiopia,Both sexes,0-27 days,HIV/AIDS
1106238,2020,AGEGROUP_DAYS0-27,CHILDCAUSE_CH15,745.4,745.39092,2023-11-20T10:12:58Z,01-01-20,31-12-20,Burundi,Both sexes,0-27 days,Congenital anomalies
1106421,2006,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH16,1458.8,1458.82964,2023-11-20T10:15:33Z,01-01-06,31-12-06,Burundi,Both sexes,1-59 months,Other noncommunicable diseases (postneonatal only)
1109326,2014,AGEGROUP_DAYS0-27,CHILDCAUSE_CH11,8326.4,8326.35254,2023-11-20T10:20:12Z,01-01-14,31-12-14,Uganda,Both sexes,0-27 days,Birth asphyxia and birth trauma
1109349,2015,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH9,5409.2,5409.21152,2023-11-20T10:19:19Z,01-01-15,31-12-15,Kenya,Both sexes,1-59 months,Acute lower respiratory infections
1109961,2002,AGEGROUP_DAYS0-27,CHILDCAUSE_CH19,254.2,254.18558,2023-11-20T10:08:10Z,01-01-02,31-12-02,Eritrea,Both sexes,0-27 days,Other Group 1 and Other noncommunicable (neonatal and under-5 only)
1111184,2008,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH15,30.9,30.94589,2023-11-20T09:57:08Z,01-01-08,31-12-08,Djibouti,Both sexes,1-59 months,Congenital anomalies
1113897,2003,AGEGROUP_YEARS0-4,CHILDCAUSE_CH5,121.0,121.02619,2024-03-25T14:04:48Z,01-01-03,31-12-03,Kenya,Both sexes,0-4 years of age,Tetanus
1114416,2004,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH6,39618.4,39618.40576,2023-11-20T10:21:51Z,01-01-04,31-12-04,Ethiopia,Both sexes,1-59 months,Measles
1116217,2005,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH8,26259.3,26259.34895,2023-11-20T10:21:34Z,01-01-05,31-12-05,Uganda,Both sexes,1-59 months,Malaria
1120206,2021,AGEGROUP_YEARS0-4,CHILDCAUSE_CH7,144.0,143.95895,2024-03-25T14:04:48Z,01-01-21,31-12-21,Rwanda,Both sexes,0-4 years of age,Meningitis/encephalitis
1120303,2001,AGEGROUP_YEARS0-4,CHILDCAUSE_CH16,3878.738532110092,7716.570380779221,2024-03-25T14:04:48Z,01-01-01,31-12-01,Uganda,Both sexes,0-4 years of age,Other noncommunicable diseases (postneonatal only)
1121606,2000,AGEGROUP_DAYS0-27,CHILDCAUSE_CH6,0.0,0.0,2023-11-20T09:36:55Z,01-01-00,31-12-00,South Sudan,Both sexes,0-27 days,Measles
1121990,2013,AGEGROUP_DAYS0-27,CHILDCAUSE_CH6,0.0,0.0,2023-11-20T09:21:36Z,01-01-13,31-12-13,Burundi,Both sexes,0-27 days,Measles
1122573,2014,AGEGROUP_DAYS0-27,CHILDCAUSE_CH3,391.1,391.12536,2023-11-20T10:10:11Z,01-01-14,31-12-14,Uganda,Both sexes,0-27 days,Diarrhoeal diseases
1124676,2010,AGEGROUP_DAYS0-27,CHILDCAUSE_CH11,9045.7,9045.69828,2023-11-20T10:20:22Z,01-01-10,31-12-10,Uganda,Both sexes,0-27 days,Birth asphyxia and birth trauma
1124740,2007,AGEGROUP_DAYS0-27,CHILDCAUSE_CH10,418.3,418.3061,2023-11-20T10:10:29Z,01-01-07,31-12-07,Djibouti,Both sexes,0-27 days,Prematurity
1125606,2002,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH7,151.8,151.82427,2023-11-20T10:04:54Z,01-01-02,31-12-02,Eritrea,Both sexes,1-59 months,Meningitis/encephalitis
1125642,2018,AGEGROUP_DAYS0-27,CHILDCAUSE_CH7,11.6,11.58793,2023-11-20T09:52:54Z,01-01-18,31-12-18,Eritrea,Both sexes,0-27 days,Meningitis/encephalitis
1127385,2015,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH13,19923.0,19923.00029,2023-11-20T10:21:21Z,01-01-15,31-12-15,Ethiopia,Both sexes,1-59 months,Other Group 1 (postneonatal only)
1129289,2005,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH18,43.4,43.44168,2023-11-20T09:58:41Z,01-01-05,31-12-05,Djibouti,Both sexes,1-59 months,Tuberculosis
1130149,2016,AGEGROUP_DAYS0-27,CHILDCAUSE_CH12,1880.6,1880.6074,2023-11-20T10:16:22Z,01-01-16,31-12-16,Uganda,Both sexes,0-27 days,Sepsis and other infectious conditions of the newborn
1130700,2000,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH5,0.0,0.0,2023-11-20T09:25:12Z,01-01-00,31-12-00,Djibouti,Both sexes,1-59 months,Tetanus
1131182,2016,AGEGROUP_YEARS0-4,CHILDCAUSE_CH6,5105.0,5104.97424,2024-03-25T14:04:48Z,01-01-16,31-12-16,Uganda,Both sexes,0-4 years of age,Measles
1133159,2020,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH8,114.0,114.0,2023-11-20T10:03:34Z,01-01-20,31-12-20,Eritrea,Both sexes,1-59 months,Malaria
1134351,2002,AGEGROUP_DAYS0-27,CHILDCAUSE_CH9,20720.6,20720.59231,2023-11-20T10:21:23Z,01-01-02,31-12-02,Ethiopia,Both sexes,0-27 days,Acute lower respiratory infections
1135264,2000,AGEGROUP_YEARS0-4,CHILDCAUSE_CH17,6643.0,6643.0341,2024-03-25T14:04:48Z,01-01-00,31-12-00,Ethiopia,Both sexes,0-4 years of age,Injuries
1136089,2011,AGEGROUP_YEARS0-4,CHILDCAUSE_CH8,5102.0,5101.6688,2024-03-25T14:04:48Z,01-01-11,31-12-11,South Sudan,Both sexes,0-4 years of age,Malaria
1136491,2007,AGEGROUP_YEARS0-4,CHILDCAUSE_CH10,440.0,439.91501,2024-03-25T14:04:48Z,01-01-07,31-12-07,Djibouti,Both sexes,0-4 years of age,Prematurity
1136609,2004,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH12,0.0,0.0,2023-11-20T09:36:45Z,01-01-04,31-12-04,Somalia,Both sexes,1-59 months,Sepsis and other infectious conditions of the newborn
1136815,2006,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH7,644.6,644.58097,2023-11-20T10:12:17Z,01-01-06,31-12-06,Burundi,Both sexes,1-59 months,Meningitis/encephalitis
1139448,2021,AGEGROUP_DAYS0-27,CHILDCAUSE_CH18,0.0,0.0,2023-11-20T09:29:47Z,01-01-21,31-12-21,Kenya,Both sexes,0-27 days,Tuberculosis
1139562,2014,AGEGROUP_DAYS0-27,CHILDCAUSE_CH8,0.0,0.0,2023-11-20T09:26:15Z,01-01-14,31-12-14,Ethiopia,Both sexes,0-27 days,Malaria
1142956,2000,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH3,10885.8,10885.75778,2023-11-20T10:20:41Z,01-01-00,31-12-00,Somalia,Both sexes,1-59 months,Diarrhoeal diseases
1143707,2009,AGEGROUP_YEARS0-4,CHILDCAUSE_CH5,2.0,1.80888,2024-03-25T14:04:48Z,01-01-09,31-12-09,Djibouti,Both sexes,0-4 years of age,Tetanus
1145635,2001,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH9,63541.2,63541.19049,2023-11-20T10:22:06Z,01-01-01,31-12-01,Ethiopia,Both sexes,1-59 months,Acute lower respiratory infections
1146765,2007,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH18,3053.3,3053.33368,2023-11-20T10:17:55Z,01-01-07,31-12-07,Ethiopia,Both sexes,1-59 months,Tuberculosis
1150692,2010,AGEGROUP_YEARS0-4,CHILDCAUSE_CH18,36.0,35.51548,2024-03-25T14:04:48Z,01-01-10,31-12-10,Rwanda,Both sexes,0-4 years of age,Tuberculosis
1150846,2003,AGEGROUP_YEARS0-4,CHILDCAUSE_CH19,1528.0,1528.34507,2024-03-25T14:04:48Z,01-01-03,31-12-03,Eritrea,Both sexes,0-4 years of age,Other Group 1 and Other noncommunicable (neonatal and under-5 only)
1150902,2002,AGEGROUP_YEARS0-4,CHILDCAUSE_CH19,3534.225,17444.0522,2024-03-25T14:04:48Z,01-01-02,31-12-02,Kenya,Both sexes,0-4 years of age,Other Group 1 and Other noncommunicable (neonatal and under-5 only)
1151287,2018,AGEGROUP_MONTHS1-59,CHILDCAUSE_CH2,2310.6,2310.55322,2023-11-20T10:17:00Z,01-01-18,31-12-18,Uganda,Both sexes,1-59 months,HIV/AIDS
1151746,2011,AGEGROUP_YEARS0-4,CHILDCAUSE_CH2,366.0,366.29517,2024-03-25T14:04:48Z,01-01-11,31-12-11,Rwanda,Both sexes,0-4 years of age,HIV/AIDS
1152026,2021,AGEGROUP_DAYS0-27,CHILDCAUSE_CH12,7373.0,7373.01785,2023-11-20T10:19:58Z,01-01-21,31-12-21,Ethiopia,Both sexes,0-27 days,Sepsis and other infectious conditions of the newborn
1153172,2013,AGEGROUP_YEARS0-4,CHILDCAUSE_CH15,1856.0,1855.61631,2024-03-25T14:04:48Z,01-01-13,31-12-13,Burundi,Both sexes,0-4 years of age,Congenital anomalies
1153384,2003,AGEGROUP_YEARS0-4,CHILDCAUSE_CH15,83.0,83.43418,2024-03-25T14:04:48Z,01-01-03,31-12-03,Djibouti,Both sexes,0-4 years of age,Congenital anomalies
1153878,2018,AGEGROUP_DAYS0-27,CHILDCAUSE_CH7,214.4,214.35851,2023-11-20T10:07:23Z,01-01-18,31-12-18,Kenya,Both sexes,0-27 days,Meningitis/encephalitis
